place,title,time,pay,date
경기 평택시, (주)엠에프지코리아,10:00~13:00,"시급10,310",2시간전
서울 강남구, 매드포갈릭 도곡점,12:30~21:30,"시급10,310",4시간전
대전 서구, 매드포갈릭 대전둔산점,12:00~21:00,"시급10,310",5시간전
대전 서구, 매드포갈릭 대전둔산점,12:00~21:00,"시급10,310",04/18
서울 강남구, 매드포갈릭 봉은사로점,12:00~21:00,"시급10,310",04/15
인천 연수구, 매드포갈릭 송도점,15:30~21:00,"시급10,310",04/10
