place,title,time,pay,date
경기 화성시, 경성주막1929 동탄호수공원점,19:00~02:30,"시급11,000",3시간전
경북 김천시, 경성주막1929 김천,17:00~01:00,"시급9,500",3시간전
경기 안성시, 경성주막1929 안성공도,21:00~03:00,"시급9,000",7시간전
경북 김천시, 경성주막1929 김천,17:00~01:00,"월급2,400,000",04/19
경북 김천시, 경성주막1929 김천,17:00~01:00,"월급2,400,000",04/18
경기 화성시, 경성주막1929 동탄호수공원점,19:00~02:00,"시급11,000",04/15
경기 화성시, 경성주막1929 동탄호수공원점,17:00~02:00,"월급2,500,000",04/15
