place,title,time,pay,date
경기 파주시, 육대장 파주문산,11:00~19:00,"시급8,590",04/17
경기 파주시, 육대장 파주문산,11:00~14:00,"시급8,590",04/12
경기 화성시, 육대장 신영통 반도체점,10:30~14:30,"시급9,000",04/07
