place,title,time,pay,date
경기 성남시, 폴바셋 롯데분당점,11:00~20:00,"시급8,800",8분전
경기 시흥시, 폴바셋 신세계시흥프리미엄아울렛,12:00~19:30,"시급8,590",1시간전
경기 파주시, 폴바셋 파주프리미엄아울렛점,09:00~19:30,"시급8,590",3시간전
서울 전체, 폴바셋 구로지밸리몰점,07:00~23:00,"시급8,800",4시간전
서울 구로구, 폴바셋 고대구로병원점,06:00~23:00,"시급8,800",4시간전
서울 강동구, 폴바셋 현대백화점천호점,08:30~21:30,"시급8,800",04/15
경기 성남시, 폴바셋 롯데분당점,12:00~23:00,"시급8,800",04/10
