place,title,time,pay,date
서울 서초구, 농협유통 양재점,11:00~20:00,"시급8,590",6시간전
서울 송파구, 농협유통 방이역점,10:00~18:00,"시급9,000",04/17
서울 강남구, 농협유통 양재점,08:00~20:00,"시급8,590",04/17
서울 서초구, 농협유통 양재점,08:00~22:00,"시급8,590",04/17
경기 용인시, 농협 하나로마트 광교점,08:00~17:00,"시급8,590",04/16
서울 강남구, 농협 하나로마트 대치점,09:00~18:00,"시급8,590",04/09
