place,title,time,pay,date
경기 용인시, (주)지에스리테일 랄라블라용인점,17:00~20:00,"시급8,590",2시간전
전남 여수시, (주)지에스리테일,04:30~21:30,"시급8,590",4시간전
경기 성남시, (주)지에스리테일,18:00~22:30,"시급8,590",04/05
