place,title,time,pay,date
충남 천안시, (주)신세계엘앤비,10:30~20:30,"일급77,000",27분전
충남 천안시, (주)신세계엘앤비,10:30~20:30,"일급77,000",34분전
서울 구로구, (주)신세계엘앤비,13:00~21:00,"시급11,000",6시간전
경기 하남시, (주)신세계엘앤비,13:00~21:00,"시급11,000",7시간전
경기 시흥시, (주)신세계엘앤비,13:00~21:00,"시급11,000",7시간전
경기 부천시, (주)신세계엘앤비,13:00~21:00,"시급11,000",7시간전
경기 성남시, (주)신세계엘앤비,13:00~21:00,"시급11,000",8시간전
경기 성남시, (주)신세계엘앤비,13:00~21:00,"시급11,000",8시간전
