place,title,time,pay,date
서울 송파구, 롭스 잠실캐슬점,17:00~20:00,"시급8,590",3분전
서울 송파구, 롭스 잠실캐슬점,15:30~22:00,"시급8,590",6분전
서울 송파구, 롭스 잠실캐슬점,10:30~15:00,"시급8,590",8분전
서울 금천구, 롭스 롯데마트금천점,18:00~21:00,"시급8,590",1시간전
서울 양천구, 롭스 염창점,13:00~19:30,"시급8,590",1시간전
경남 진주시, 진주몰점,15:30~20:00,"시급8,590",2시간전
서울 용산구, 롭스 숙대점,11:00~14:30,"시급10,308",04/19
경기 성남시, 롭스 수내점,19:00~22:30,"시급8,590",04/19
서울 강서구, 롭스 화곡점,15:00~17:30,"시급8,590",04/18
서울 용산구, 롭스 이태원점,10:00~16:30,"시급8,590",04/17
