place,title,time,pay,date
경기 하남시, 채선당 자연한가득 하남미사점,10:00~22:00,"월급2,600,000",7시간전
경기 고양시, 행복가마솥밥 롯데백화점 일산점,12:00~17:00,"시급8,590",04/20
서울 은평구, 샤브보트 롯데몰 은평점,10:00~22:00,"시급8,590",04/18
경기 하남시, 채선당 자연한가득 하남미사점,10:00~22:00,"월급2,600,000",04/16
경기 시흥시, 채선당 월남쌈샤브 시흥은계점,10:00~15:00,"시급8,590",04/13
서울 노원구, 샤브보트 세이브존 노원점,12:00~15:00,"시급8,600",04/11
서울 금천구, 행복가마솥밥 홈플러스 시흥점,09:30~21:30,"월급2,550,000",04/11
강원 춘천시, 채선당 춘천후평점,18:00~21:30,"시급8,590",04/10
